code	producer_version_id	lc	product_name_bg	product_name_cs	product_name_de	product_name_el	product_name_en	product_name_fr	product_name_hr	product_name_hu	product_name_nl	product_name_pl	product_name_ro	product_name_th	abbreviated_product_name_fr	generic_name_bg	generic_name_cs	generic_name_en	generic_name_fr	generic_name_pl	generic_name_th	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_cs	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3168930005094	001	fr						"Chips à l'Ancienne Nature"							Chips a l'ancienne nature 45g				"Chips de pommes de terre à l'ancienne goût nature"			45 g	45 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips à l'ancienne"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps	Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France	en:france	Magasins U	magasins-u	0													potatoes,vegetable oils (sunflower, rapeseed, maize in variable proportions),salt	Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2250	kJ	583	kcal	39	g	3.1	g	51	g	0.4	g	4.5	g	6	g	1.275	g	0.51	g			2250	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:45:24+01:00	PEPSICO FRANCE	001	2021-12-14T12:45:24+01:00	Database - CodeOnline, Database - GDSN, Databases, App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, App - InFood
5941000029569		ro											chips									200				lays	lays	"Gustări, Gustări sărate, Aperitive, en:Chips and fries, en:Crisps"	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			România	en:romania			0																											100g	100g																																																										en:appetizers	en:salty-snacks,en:appetizers		unknown			unknown		1		-5	-15	1	0										App - smoothie-openfoodfacts, Apps
3168930169383		fr						Chips nature														200g	30g			lays	lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre classiques"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,fr:chips-de-pommes-de-terre-classiques	Sans conservateurs, Sans colorants	en:no-preservatives,en:no-colorings	France	en:france			0														Pommes de terre (66%), huiles végétales (tournesol, colza, maïs en proportion variable), sel.													100g	100g	2250	kJ	540	kcal	35	g	3.7	g	54	g	0	g	3.9	g	6.2	g	1.1	g	0.44	g			2250	kJ																					1	en:bag	en:plastic	en:recycle		8.51								en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	9	b	72		4004	-5	-10	1	0										App - Yuka, Apps, App - smoothie-openfoodfacts
8710398524409		nl					Max smoky paprikasmaak				Smoky paprika flavour												30.0g			Lays	lays	Plantaardige levensmiddelen en dranken, Plantaardige levensmiddelen, Snacks, Granen en aardappels, Zoute snacks, Voorgerechten, Chips en patat, Chips, Aardappelchips	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps			Nederland	en:netherlands			0													ridged potato chips with paprika flavour ingredients: potatoes, vegetable oils (sunflower, rapeseed , corn in varying proportions), paprika flavour [sugar, salt, wheat rusk (contains calcium, iron, niacin, thiamin), paprika, whey permeate (contains milk), onion powder, potassium chloride, flavourings, garlic powder, carob flour, colour (paprika extract), smoke flavourings, acid (citric acid, malic acid)]									Melk	en:milk				100g	100g			524	kcal	33	g	9	g	48	g	2.7	g	4.8	g	20	g	0.36	g	0.144	g			524	kcal																																		en:appetizers	en:salty-snacks,en:appetizers		unknown	c	10	b	67	1	4004	-5	-15	1	0										App - Yuka, Apps, App - smoothie-openfoodfacts, App - InFood
3168930158806		fr						Lay's MixUps goût jambon & fromage							Lays mixups fromage jambon 110g				Mélange de produits soufflés, tortillas et chips goût fromage et jambon			110 g	30 g	Sachet, Sachet en plastique	en:bag,fr:sachet-en-plastique	Doritos,Lay's, BENENUTS, MixUps, LAYS	doritos,lay-s,benenuts,mixups,lays	Snacks, Snacks salés, Amuse-gueules	en:snacks,en:salty-snacks,en:appetizers	Point Vert, Nutriscore, Nutriscore D	en:green-dot,en:nutriscore,en:nutriscore-grade-d	France	en:france	carrefour.fr	carrefour-fr	0														"Maïs,pomme de terre,huiles végétales (tournesol, maïs en proportion variable),base aromatisante fromage et jambon [arômes (dont LAIT, SOJA), fromage en poudre (dont LAIT), poudre de petit-LAIT, farine de BLÉ, poudre de tomate, oignon et ail, poudre de babeurre (dont LAIT), protéines de LAIT, exhausteurs de goût (glutamate monosodique, guanylate disodique, inositate disodique), chlorure de potassium, acidifiants (acide lactique, acide citrique), colorants (extrait de paprika, bixine de rocou, caramel), épices, sucre, poudre de LAIT écrémé, sel, arômes de fumée],sucre,sel,poudre à lever (bicarbonate de sodium)"								Gluten, Lait, Soja	en:gluten,en:milk,en:soybeans				100g	100g	2110	kJ	505	kcal	27	g	3.5	g	59	g	4.3	g	2.9	g	6	g	1.6	g	0.64	g			2110	kJ																						en:bag	en:plastic						"À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:49:44+01:00	PEPSICO FRANCE		2021-12-14T12:49:44+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
8710398518316		fr						Super Chips Deep Sweet Chili Flavour														130 g				Lays	lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps			France	en:france			0													potatoes, vegetable oils (sunflower, rapeseed, maize, in variable proportions), flavouring base oriental spices flavour (sugar, lactose (from milk), fructose, maltodextrin (from corn), hydrolysed vegetable protein (from soy), flavours and spices powder (including onion, garlic, soybean, wheat, carob flour norsil tomato, spices (chilli), flavour enhancers (monosodium glutamate, 5 - disodium ribonucleotide), potassium chlonide,  dye (paprika extract)], salt,	Pommes de terre, huiles végétales (tournesol, colza, mais, en proportion variable), base aromatisante saveur épices orientales [sucre, lactose (de lait), fructose, maltodextrine (de maïs), protéines végétales hydrolysées (de soja), arômes et épices en poudre (dont oignon, ail, soja, blé, farine de caroube norsil tomate, épices (piment), exhausteurs de goût (glutamate monosodique, 5 - ribonucleotide disodique), chlonure de potassium, colorant (extrait de paprika)], sel,								Gluten, Lait, Soja	en:gluten,en:milk,en:soybeans				100g	100g			522	kcal	32	g	3.9	g	50	g	3	g	4.7	g	6.8	g	0.7	g	0.28	g			522	kcal																																		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	8	b	67	1	4004	-5	-15	1	0										App - yuka, Apps, App - InFood
5900259101938		pl										Strong Cheese & Cayenne flavoured											30g			Lays,Lay's,PepsiCo	lays,lay-s,pepsico	"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przekąski, Zboża i ziemniaki, Słone przekąski, Przystawki, Chipsy i frytki, Chipsy, Chipsy ziemniaczane, en:Flavoured potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps			"Słowacja"	en:slovakia	Oliven Eksotisk Mat	oliven-eksotisk-mat	0					Slovakia	slovakia													"ziemniaki, oleje roślinne (kukurydziany, słonecznikowy, rzepakowy w zmiennych proporcjach), sól, serwatka w proszku z _mleka_, cukier, wzmacniacze smaku (glutaminian monosodowy, guanylan disodowy, inozynian disodowy), aromaty (zawierają _mleko_), pieprz cayenne, cebula, kwas (kwas cytrynowy), czosnek, chlorek potasu, pieprz czarny, tłuszcz _mleczny_."			Mleko	en:milk				100g	100g	2239	kJ	537	kcal	32	g	4.1	g	53	g	1.9	g	4.3	g	6.3	g	1.6	g	0.64	g			2239	kJ																																		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	67	1	4004	-5	-15	1	0										App - Open Food Facts, Apps
5900259088284		cs		stix salted													smažené bramborové lupínky solené					70 g		90, C/pp	cs:90,cs:c-pp	lays,pepsico cz,frito lay poland sp	lays,pepsico-cz,frito-lay-poland-sp	Potatoe chips	cs:potatoe-chips	Amcor, Grun punkt	cs:amcor,cs:grun-punkt	"Česko"	en:czech-republic			0										"brambory, rostlinné oleje (palmový olej a slunečnicový olej v různém poměru), jedlá sůl (1,4 % )"																	100g	100g			526	kcal	32	g	11	g	52	g	0.6	g	4.4	g	5.9	g	1.4	g	0.56	g			526	kcal																							en:pp-5-polypropylene														unknown	d	18	unknown				-5	-8	0	0										
3168930160410		fr						Lay's Cuites au four saveur fines herbes							Lays au four tomate herbes 130g				"Produit à base de pommes de terre cuit au four saveur fines herbes"			120 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's,Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pomme de terre reconstituée"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:crisps-made-from-reconstituted-potato	Sans conservateur artificiel, Sans conservateurs, Point Vert, Sans colorants artificiels, Nutriscore	en:no-artificial-preservatives,en:no-preservatives,en:green-dot,en:no-artificial-colors,en:nutriscore	France	en:france	Carrefour,Coccinelle	carrefour,coccinelle	0													potato flakes,starch,sunflower oil,herbal flavouring base [whey, flavourings, potassium chloride, herbs and spices (0.3%) (contains onion, garlic, parsley, basil, thyme, rosemary), acidifying (citric acid), colouring (paprika extract)],sugar,emulsifier (sunflower lecithin),salt,dextrose,turmeric extract	Flocons de pommes de terre (63%), amidon, de petit-lait, arômes (dont lait), oignon, basilic, ail, thym, persil, romarin, chlorure de potassium, sucre, colorant (extrait de paprika), acidifiant (acide citrique)], émulsifiant (lécithine de tournesol), colorant (norbixine de rocou), sel.								Lait	en:milk				100g	100g	1851	kJ	440	kcal	13	g	1.5	g	71	g	7.1	g	6.2	g	6.4	g	0.83	g	0.332	g	0	% vol	1851	kJ																					1	en:bag	en:plastic	en:recycle					"A conserver à l'abri de la chaleur et de l'humidité"	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX	https://lays.fr/assortiment-de-produits	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	b	2	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:53:58+01:00	PEPSICO FRANCE		2021-12-14T12:53:58+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood
8710398524805		fr						Max strong hot chicken wings			Max strong hot chicken wings flavour											150g	30 g			Lays	lays	Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	Point Vert, Nutriscore, Nutriscore D	en:green-dot,en:nutriscore,en:nutriscore-grade-d	Belgique, Pays-Bas	en:belgium,en:netherlands	Albert Heijn	albert-heijn	0													potatoes, vegetable oils (maize, sunflower, rapeseed, in variable proportions), flavouring base with spicy chicken wing taste (whey powder, salt, sugar, flavourings, spices, colour (paprika extract)),	Pommes de terre, huiles végétales (maïs, tournesol , colza, en proportion variable), base arômatisante au goût d'ailes de poulet épicées [poudre de petit-lait, sel, sucre, arômes, épices, colorant (extrait de paprika)],				Pommes de terre, huiles végétales (maïs, tournesol & colza, en proportion variable), base arômatisante au goût d'ailes de poulet épicées [poudre de petit-lait, sel, sucre, arômes, épices, colorant (extrait de paprika)].				Lait	en:milk				100g	100g	2133	kJ	510	kcal	29	g	3.2	g	56	g	3.1	g	3.3	g	6.1	g	1.3	g	0.52	g			2133	kJ																																		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown		1		-5	-15	1	0										App - Yuka, Apps, App - smoothie-openfoodfacts, App - InFood
3168930008187	001	fr						Lay's Saveur Paprika							Chips paprika 130g				Chips de pommes de terre saveur paprika			130 g	30 g	"Plastique, Sachet, Pensez au tri!, Point vert, Sachet plastique à jeter"	en:plastic,en:bag,fr:pensez-au-tri,fr:point-vert,fr:sachet-plastique-a-jeter	Lay's,Pepsico,Lays	lay-s,pepsico,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au paprika"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:paprika-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France	en:france	Leclerc,Intermarché	leclerc,intermarche	0														"Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante paprika [sucre, chapelure (de BLÉ), paprika, perméat de lactoserum (de LAIT), poudres d'oignon et d'ail, chlorure de potassium, arômes, farine de caroube, acidifiants (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée],sel"								Gluten, Lait	en:gluten,en:milk				100g	100g	2244	kJ	538	kcal	32	g	3.9	g	54	g	2.7	g	4.8	g	6.4	g	1.2	g	0.48	g			2244	kJ																					1	en:bag	en:plastic	en:discard		5.6			"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:45:35+01:00	PEPSICO FRANCE	001	2021-12-14T12:45:35+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
8710398500472		en						chips														275 g				Lays, Pepsico	lays,pepsico	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps			Belgium	en:belgium			0													* heinz in the keystone and certoin other tro on pau ** company limited and used under license, ten we horen graag van je! ponnez-nouus your opinion! or compl your contact details ginsi that also indicate where and chips, no need to postage! our crisps, da 852-219-8 consumenten service consommateurs-be, pepsico,eu@pe 1930 zaventem antweesh fin ozsumentenservice, koolstofuitsto 3400 vb moarssen y gratultementi	* Heinz in the Keystone and certoin other tro on pau ** Company limited and used under license, ten We horen graag van je! ponnez-nouUS votre avis! or compl vos coordonnées ginsi que Indiquez également où et d chips, Inutile d'affranchir! our crisps, DA 852-219-8 Consumenten Service Consommateurs-BE, pepsico,eu@pe 1930 Zaventem Antweesh FIN Ozsumentenservice, koolstofuitsto 3400 VB Moarssen y gratultementi													100g	100g																																																										en:appetizers	en:salty-snacks,en:appetizers		unknown			b	67	1	4004	-5	-15	1	0										App - InFood, App - Yuka, Apps, App - smoothie-openfoodfacts
4062139005789		de			Paprikachips																	1pcs				Lays, Lay's	lays,lay-s	en:Aromatisierte Kartoffelchips, en:Chips, en:Chips und Pommes Frites, en:Getreide und Kartoffeln, en:Imbiss, en:Kartoffelchips, en:Kartoffelchips mit Sonnenblumenöl, en:Paprikachips, en:Pflanzliche Lebensmittel, en:Pflanzliche Lebensmittel und Getränke, en:Salzige Snacks, en:Vorspeisen	en:aromatisierte-kartoffelchips,en:chips,en:chips-und-pommes-frites,en:getreide-und-kartoffeln,en:imbiss,en:kartoffelchips,en:kartoffelchips-mit-sonnenblumenol,en:paprikachips,en:pflanzliche-lebensmittel,en:pflanzliche-lebensmittel-und-getranke,en:salzige-snacks,en:vorspeisen	Nutriscore, Nutriscore C	en:nutriscore,en:nutriscore-grade-c	Deutschland	en:germany			0											"Kartoffeln, pflanzliche Ole (Mais, Sonnenblume, Raps in verānderlichen Gewichtsanteilen), Aromen Salz, Gewürze (Paprikapulver), Zucker, Glukose, Säuerungsmittel (Citronensäure, Apfelsäure), Farbstoff (Paprikaextrakt), Raucharomen."															true	100g	100g			539	kcal	32	g	4	g	54	g	2.8	g	4.5	g	6.3	g	1.2	g	0.48	g			539	kcal																																				4	en:4-ultra-processed-food-and-drink-products	c	10	unknown		1		-5	-15	1	0										App - Yuka, Apps, App - smoothie-openfoodfacts, App - Speisekammer
3168930003366	001	fr						"Lay's Recette à l'ancienne nature"							Chips lay's a l'ancienne 145g				"Chips de pommes de terre à l'ancienne goût nature"			145 g	45 g	Sachet, Sachet en plastique	en:bag,fr:sachet-en-plastique	Lay's,Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips à l'ancienne, Chips de pommes de terre à l'huile de tournesol"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps,en:potato-crisps-in-sunflower-oil	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France, Nouvelle-Calédonie, La Réunion	en:france,en:new-caledonia,en:reunion	Carrefour City	carrefour-city	0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2250	kJ	540	kcal	35	g	4.3	g	54	g	0.5	g	3.9	g	6.2	g	1.1	g	0.44	g			2250	kJ	31	g	4	g																		en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:45:10+01:00	PEPSICO FRANCE	001	2021-12-14T12:45:10+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - Open Food Facts
