code	producer_version_id	lc	product_name_aa	product_name_af	product_name_ar	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_ja	product_name_lt	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sr	product_name_th	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_ro	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_hr	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_2_material	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
7500478008025		es					Doritos	Botana Sabritas Doritos Nacho con queso sabor chile																				477.0g			Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			México	en:mexico			0													"MAÍZ NIXTAMALIZADO, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [QUESOS, MALTODEXTRINA, SAL YODADA, ESPECIAS, GLUTAMATO MONOSÓDICO, HARINA DE TRIGO, SABORIZANTES NATURALES, IDÉNTICOS AL NATURAL Y ARTIFICIALES, AZÚCARES AÑADIDOS (GLUCOSA, AZÚCAR), ACIDO CÍTRICO, SÓLIDOS DE LA LECHE, AMARILLO OCASO FCF, PROTEÍNA VEGETAL HIDROLIZADA DE MAIZ, ALMIDÓN MODIFICADO, DIÓXIDO DE SILICIO, TARTRAZINA, GRASA VEGETAL, GUANILATO DE SODIO, INOSINATO DE SODIO, ACEITE VEGETAL, LECHE ENTERA FERMENTADA, CARAMELO CLASE IV, HARINA DE ARROZ, ALMIDÓN, ESTEARATO DE CALCIO, ÁCIDO LÁCTICO, FOSFATO TRICÁLCICO, CASEINATO DE SODIO], ACHIOTE"									Gluten, Leche	en:gluten,en:milk				100g	100g					477	kcal			23.4	g			4.2	g			59.3	g			2.1	g			5.1	g			7.4	g			1580	mg			632	mg					477	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown		1		-5	-15	1	0																
7892840817916		pt												Doritos											Doritos		210 g	25g			Doritos	doritos		Lanches comida, Petiscos salgados, Aperitivos, en:Chips and fries, en:Crisps, en:Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Brasil	en:brazil			0																											100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers		unknown			b	67	1	38105	-5	-15	1	0																App - smoothie-openfoodfacts, Apps
5201024153795		fr							Doritos light																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			France	en:france			0																											100g	100g					489	kcal			23	g			2.5	g			61	g			1.2	g			6.4	g			6.2	g			0.67	g			0.268	g					489	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	b	2	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps
0028400517805		en					Spicy Nacho																				14.5 oz		1	en:1	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips, Chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips,en:chips	Party size	en:party-size	United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, whey, monosodium glutamate, buttermilk, romano cheese (cow's milk, cheese cultures, salt, enzymes), cheddar cheese (milk, cheese cultures, salt, enzymes), corn starch, onion powder, garlic powder, dextrose, natural and artificial flavor, spices, lactose, sodium caseinate, artificial color (yellow 6 lake, red 40 lake, yellow 6, red 40, yellow 5, blue 1), citric acid, sugar, lactic acid, skim milk, disodium inosinate, and disodium guanylate contains milk ingredients. frito lay										Milk	en:milk				100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g							7.1428571428571	g			1.6964285714286	g			0.67857142857144	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	16	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0028400017091		fr										Doritos Flavored Tortilla Chips - Cool Ranch															1				Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Aruba, France	en:aruba,en:france			0												whole corn, vegetable oil (contains one or more of the following ingredients: corn oil, soybean and/or sunflower), corn maltodextrin, salt, tomato powder, corn starch, lactose, whey, skim milk, dry extract of corn syrup, onion powder, sugar , garlic powder, monosodium glutamate, cheddar cheese (milk, cultures, cheese, salt, enzymes), dextrose, malic acid, buttermilk, natural and artificial flavors, sodium acetate, artificial coloring (including red 40, blue 1, yellow 5), sodium caseinate, spice, citric acid, inosinate disodium salt and guanylate disodium salt,		"Maïs entier, huile végétale (contient un ou plusieurs des ingrédients suivants: huile de maïs, de soja et/ou de tournesol), maltodextrine de maïs, sel, poudre de tomate, amidon de maïs, lactose, lactosérum, lait écrémé, extrait sec de sirop de maïs, poudre d’oignon, sucre , poudre d'ail, glutamate monosodique, fromage cheddar (lait, cultures fromagères, sel, enzymes), dextrose, acide malique, babeurre, arômes naturels et artificiels, acétate de sodium, colorant artificiel (notamment le Red 40, le Blue 1, le Yellow 5), le sodium caséinate, épice, acide citrique, inosinate disodique et guanylate disodique,"			"Maïs entier, huile végétale (contient un ou plusieurs des ingrédients suivants: huile de maïs, de soja et/ou de tournesol), maltodextrine de maïs, sel, poudre de tomate, amidon de maïs, lactose, lactosérum, lait écrémé, extrait sec de sirop de maïs, poudre d’oignon, sucre , poudre d'ail, glutamate monosodique, fromage cheddar (lait, cultures fromagères, sel, enzymes), dextrose, acide malique, babeurre, arômes naturels et artificiels, acétate de sodium, colorant artificiel (notamment le Red 40, le Blue 1, le Yellow 5), le sodium caséinate, épice, acide citrique, inosinate disodique et guanylate disodique."					Lait	en:milk				100g	100g					520	kcal			26	g			3	g			64	g			2	g							6	g			1.75	g			0.7	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	15	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0028400070546		en					Cool Ranch																				50 g				Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, tomato powder, corn starch, lactose, whey, skim milk, corn syrup solids, onion powder, sugar, garlic powder, monosodium glutamate, cheddar cheese (milk, cheese cultures, salt, enzymes), dextrose, malic acid, buttermilk, natural and artificial flavors, sodium acetate, artificial color (red 40, blue 1, yellow 5), sodium caseinate, spice, citric acid, disodium inosinate, and disodium guanylate. contains milk ingredients.b										Milk	en:milk				100g	100g					520	kcal			26	g			4	g			62	g			2	g							6	g			0.62	g			0.248	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
3168930158806		fr							Lay's MixUps goût jambon & fromage									Lays mixups fromage jambon 110g				Mélange de produits soufflés, tortillas et chips goût fromage et jambon					110 g	30 g	Sachet, Sachet en plastique	en:bag,fr:sachet-en-plastique	Doritos,Lay's, BENENUTS, MixUps, LAYS	doritos,lay-s,benenuts,mixups,lays		Snacks, Snacks salés, Amuse-gueules	en:snacks,en:salty-snacks,en:appetizers	Point Vert, Nutriscore, Nutriscore D	en:green-dot,en:nutriscore,en:nutriscore-grade-d	France	en:france	carrefour.fr	carrefour-fr	0														"Maïs,pomme de terre,huiles végétales (tournesol, maïs en proportion variable),base aromatisante fromage et jambon [arômes (dont LAIT, SOJA), fromage en poudre (dont LAIT), poudre de petit-LAIT, farine de BLÉ, poudre de tomate, oignon et ail, poudre de babeurre (dont LAIT), protéines de LAIT, exhausteurs de goût (glutamate monosodique, guanylate disodique, inositate disodique), chlorure de potassium, acidifiants (acide lactique, acide citrique), colorants (extrait de paprika, bixine de rocou, caramel), épices, sucre, poudre de LAIT écrémé, sel, arômes de fumée],sucre,sel,poudre à lever (bicarbonate de sodium)"								Gluten, Lait, Soja	en:gluten,en:milk,en:soybeans				100g	100g	2110	kJ			505	kcal			27	g			3.5	g			59	g			4.3	g			2.9	g			6	g			1.6	g			0.64	g					2110	kJ																																																				en:bag	en:plastic							"À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-10	1	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:49:44+01:00	PEPSICO FRANCE		2021-12-14T12:49:44+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
5000328286891		en					Dorritos Dippers																								Doritos	doritos		Snacks, Chips and fries	en:snacks,en:chips-and-fries			United Kingdom	en:united-kingdom			0																											100g	100g					472	kcal			20	g			2.1	g			54	g			19	g			0.3	g			2	g			2	g			0.8	g					472	kcal																																																																				unknown	e	19	unknown		1		-5	-15	1	0																App - Yuka, Apps
0060410062227		en					Nacho Cheese Flavoured Doritos		Nacho Cheese											Nacho Cheese Flavoured Tortilla Chips							170 g	50 g			Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	No Trans Fat	en:no-trans-fat	Canada	en:canada	Dollarama	dollarama	0												Selected corn, Vegetable oil, Seasoning (maltodextrin, modified milk ingredients, salt, cheddar cheese, monosodium glutamate, romano cheese, onion powder, vegetable oil, corn flour, disodium phosphate, tomato powder, spices, lactic acid, citric acid, sugar, garlic powder, red and green bell pepper powder, disodium inosinate, disodium guanylate, caramel, sunset yellow FCF, paprika, tartrazine, annatto, turmeric, allura red, natural and artificial flavour), Calcium hydroxide		cheddar cheese								Milk	en:milk				serving	100g					250	kcal			13	g			1.5	g			31	g			1	g			2	g			4	g			925	mg			370	mg					250	kcal															0	g	0	mg																	75	mg	75	mg			0.5	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps, App - smoothie-openfoodfacts
0060410062241		en					Sweet Chili Heat Doritos																				170 g	50 g			Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	No Trans Fat	en:no-trans-fat	Canada	en:canada	Dollarama	dollarama	0												Selected corn, Vegetable oil, Seasoning (maltodextrin, sugar, salt, monosodium glutamate, sodium diacetate, hydrolyzed soy and corn protein, soy sauce solids, potassium chloride, fructose, onion powder, yeast extract, paprika, garlic powder, malic acid, spices, disodium guanylate, disodium inosinate, sucralose, natural flavour), Calcium hydroxide										Gluten, Soybeans	en:gluten,en:soybeans				serving	100g					250	kcal			13	g			1.5	g			31	g			1	g			2	g			4	g			1000	mg			400	mg					250	kcal															0	g	0	mg																	200	mg	75	mg			0.5	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps, App - smoothie-openfoodfacts
0028400697354		en					Sweet & Tangy BBQ flavored Doritos																								Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), sugar, sodium diacetate, tomato powder, salt, dextrose, onion powder, spices, monosodium glutamate, molasses, yeast extract, paprika, sodium acetate, maltodextrin (made from corn), corn syrup solids, artificial color (yellow 6 lake, red 40 lake, blue 2. lake), garlic powder, malic acid, natural flavors (including milk), disodium inosinate, and disodium guanylate contains milk ingredients.										Milk	en:milk				100g	100g					535.71428571429	kcal			25	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g			3.5714285714286	g			7.1428571428571	g			1.6964285714286	g			0.67857142857144	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps, App - InFood
0028400648363		en					Dinamita rolled tortilla chips																								Doritos, Sabritas	doritos,sabritas						United States	en:united-states			0																											100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			64.285714285714	g			0	g			3.5714285714286	g			7.1428571428571	g			1.7857142857143	g			0.71428571428572	g					535.71428571429	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
0060410026892		fr							Doritos Ketchup																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			France	en:france			0												corn, vegetable oil, seasoning (sugar, maltodextrin from maize, salt guitamate monosue dextrose, citric acid, malic acid, natural flavor ongnon guanylate disodium salt, spices), calcium hydroxide dehydrated, dye, dehydrated garlic, inosinate disodium		"MAÏS CHOISI, HUILE VÉGÉTALE, ASSAISONNEMENT (SUCRE, MALTODEXTRINE DE MAÎS, SEL GUITAMATE MONOSUE DEXTROSE, ACIDE CITRIQUE, ACIDE MALIQUE, ARÔME NATUREL ONGNON GUANYLATE DISODIQUE, ÉPICES), HYDROXYDE DE CALCIUM DÉSHYDRATÉ, COLORANT, AIL DÉSHYDRATÉ, INOSINATE DISODIQUE"													100g	100g					520	kcal			26	g			3	g			64	g			4	g							6	g			0.58	g			0.232	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	7	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
28400325059		en					Nacho Cheese Tortilla Chips																					77.9000015258789g			Doritos	doritos						Ireland	en:ireland			0																											100g	100g					532.467532467532	kcal			27.2727272727273	g			3.8961038961039	g			62.3376623376623	g			2.5974025974026	g			3.8961038961039	g			7.79220779220779	g													532.467532467532	kcal																																																																				unknown			unknown		1		-5	-15	1	0																
56075896		en					Doritos Tangy Cheese																				30 g				Doritos,	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			Spain, Reino Unido	en:spain,en:reino-unido			0																											100g	100g					150	kcal			7.7	g			0.8	g			17	g			0.8	g							1.9	g			0.36	g			0.144	g					150	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	b	1	unknown		1		-5	-15	1	0																App - yuka, Apps, App - El CoCo
0028400152976		en					Doritos party size																					28 g			Doritos	doritos	Frito Lay	Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												Corn, Vegetable Oil (Sunflower, Canola, and/or Corn Oil), Maltodextrin (Made from Corn), Salt, Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Whey, Monosodium Glutamate, Buttermilk, Romano Cheese (Cow's Milk, Cheese Cultures, Salt, Enzymes), Whey Protein Concentrate, Onion Powder, Corn Starch, Natural and Artificial Flavor, Dextrose, Tomato Powder, Lactose, Spices, Artificial Color (Including Yellow 6, Yellow 5, and Red 40), Lactic Acid, Citric Acid, Sugar, Garlic Powder, Skim Milk, Red and Green Bell Pepper Powder, Disodium Inosinate, and Disodium Guanylate.										Milk	en:milk				100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g			3.5714285714286	g			0	g			1.875	g			0.75	g					535.71428571429	kcal															0	g	0	mg			357	IU			0	mg	0	mg					0.143	mg			0	mg			0	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	14	b	67	1	38105	-5	-15	1	0		2018-04-30T00:00:00Z	Snacks	GDSN	764694	2018-04-30T00:00:00Z	2020-02-27T00:00:00Z									Databases, database-usda, App - Yuka, Apps
0028400516471		en					Spicy Nacho																								Doritos,	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												Corn, vegetable oil (corn, canola, and/or sunflower oil) maltodextrin (made from corn), salt whey, monosodium glutamate. buttermilk, romano cheese (cow's milk. cheese cultures, salt, enzymes), cheddar cheese (milk, cheese cultures, salt, enzymes), corn starch, onion powder, garlic powder, dextrose, natural and artificial flavor, spices, lactose, sodium caseinate, artificial color (yellow 6 lake, red 40 lake, yellow 6, red 40, yellow 5, blue 1), citric acid, sugar, lactic acid, skim milk, disodium inosinate, and disodium guanylate. contains milk ingredients. 6.										Milk	en:milk				100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g							7.1428571428571	g			1.6964285714286	g			0.67857142857144	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	16	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
0028400325073		en					Doritos Spicy sweet Chili																				net wt.2 3/4 oz. (77.9g)		Yes	en:yes	Frito lay,Doritos	frito-lay,doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil, salt, sugar, monosodium glumate, fructose,															100g	100g					535.71428571429	kcal			25	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g							7.1428571428571	g			2.5	g			1	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	e	19	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0028400313599		en					Nacho cheese flavored tortilla chips																								Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0																											100g	100g					530.0353	kcal			28.2686	g			3.5336	g			63.6042	g			3.5336	g			3.5336	g			7.0671	g			1.85512375	g			0.7420495	g					530.0353	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	14	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
0028400174855		en					Tortilla chips																								Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0																											100g	100g					150.1	kcal			8	g			1	g			18	g			0	g							2	g			0.5	g			0.2	g					150.1	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	b	2	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
